total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
202,202,0,0,0,0,0,0,WORD,sr,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,sv,,framadrop,master
202,202,0,0,0,0,0,0,WORD,sv,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,zh-Hant-TW,,framadrop,master
202,202,0,0,0,0,0,0,WORD,zh-Hant-TW,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,el,,framadrop,master
202,202,0,0,0,0,0,0,WORD,el,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,mt,,framadrop,master
202,202,0,0,0,0,0,0,WORD,mt,,framadrop,master
21,0,0,21,0,0,21,0,MESSAGE,en,18/09/18 09:47 by framasky,framadrop,master
202,0,0,202,0,0,202,0,WORD,en,18/09/18 09:47 by framasky,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,is,,framadrop,master
202,202,0,0,0,0,0,0,WORD,is,,framadrop,master
21,0,2,19,0,0,19,2,MESSAGE,eo,28/10/18 20:14 by yaeghs,framadrop,master
202,0,11,191,0,0,191,11,WORD,eo,28/10/18 20:14 by yaeghs,framadrop,master
21,0,0,21,0,0,21,0,MESSAGE,it,20/10/18 16:49 by maupao,framadrop,master
202,0,0,202,0,0,202,0,WORD,it,20/10/18 16:49 by maupao,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,es,,framadrop,master
202,202,0,0,0,0,0,0,WORD,es,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,cs,,framadrop,master
202,202,0,0,0,0,0,0,WORD,cs,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,ar,,framadrop,master
202,202,0,0,0,0,0,0,WORD,ar,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,nb,,framadrop,master
202,202,0,0,0,0,0,0,WORD,nb,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,lb,,framadrop,master
202,202,0,0,0,0,0,0,WORD,lb,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,ja,,framadrop,master
202,202,0,0,0,0,0,0,WORD,ja,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,rm,,framadrop,master
202,202,0,0,0,0,0,0,WORD,rm,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,pl,,framadrop,master
202,202,0,0,0,0,0,0,WORD,pl,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,ro,,framadrop,master
202,202,0,0,0,0,0,0,WORD,ro,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,da,,framadrop,master
202,202,0,0,0,0,0,0,WORD,da,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,nl,,framadrop,master
202,202,0,0,0,0,0,0,WORD,nl,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,fr-FR,,framadrop,master
202,202,0,0,0,0,0,0,WORD,fr-FR,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,tr,,framadrop,master
202,202,0,0,0,0,0,0,WORD,tr,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,nn,,framadrop,master
202,202,0,0,0,0,0,0,WORD,nn,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,en-US,,framadrop,master
202,202,0,0,0,0,0,0,WORD,en-US,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,de,,framadrop,master
202,202,0,0,0,0,0,0,WORD,de,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,ru,,framadrop,master
202,202,0,0,0,0,0,0,WORD,ru,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,be,,framadrop,master
202,202,0,0,0,0,0,0,WORD,be,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,fi,,framadrop,master
202,202,0,0,0,0,0,0,WORD,fi,,framadrop,master
21,21,0,0,0,0,0,0,MESSAGE,pt,,framadrop,master
202,202,0,0,0,0,0,0,WORD,pt,,framadrop,master
130,130,0,0,0,0,0,0,MESSAGE,bg,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,bg,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,lt,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,lt,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,hr,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,hr,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,lv,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,lv,,lufi,0.03
130,0,0,130,130,0,0,0,MESSAGE,fr,,lufi,0.03
1140,0,0,1140,1140,0,0,0,WORD,fr,,lufi,0.03
130,107,0,23,23,0,0,0,MESSAGE,hu,,lufi,0.03
1140,1085,0,55,55,0,0,0,WORD,hu,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,br,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,br,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,bs,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,bs,,lufi,0.03
130,0,0,130,21,0,109,0,MESSAGE,oc,28/10/18 18:34 by quentin,lufi,0.03
1140,0,0,1140,157,0,983,0,WORD,oc,28/10/18 18:34 by quentin,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,uk,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,uk,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,sk,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,sk,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,gd,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,gd,,lufi,0.03
130,3,0,127,115,0,12,0,MESSAGE,ca,28/10/18 18:24 by quentin,lufi,0.03
1140,55,0,1085,1007,0,78,0,WORD,ca,28/10/18 18:24 by quentin,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,sq,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,sq,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,sr,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,sr,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,sv,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,sv,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,el,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,el,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,mt,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,mt,,lufi,0.03
130,0,0,130,130,0,0,0,MESSAGE,en,,lufi,0.03
1140,0,0,1140,1140,0,0,0,WORD,en,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,is,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,is,,lufi,0.03
130,0,0,130,113,0,17,0,MESSAGE,it,06/12/18 11:40 by maupao,lufi,0.03
1140,0,0,1140,971,0,169,0,WORD,it,06/12/18 11:40 by maupao,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,es,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,es,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,cs,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,cs,,lufi,0.03
130,22,1,107,0,0,107,1,MESSAGE,ar,31/10/18 21:02 by butterflyoffire,lufi,0.03
1140,452,25,663,0,0,663,25,WORD,ar,31/10/18 21:02 by butterflyoffire,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,nb,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,nb,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,lb,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,lb,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,rm,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,rm,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,pl,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,pl,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,ro,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,ro,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,da,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,da,,lufi,0.03
130,15,0,115,115,0,0,0,MESSAGE,nl,,lufi,0.03
1140,133,0,1007,1007,0,0,0,WORD,nl,,lufi,0.03
130,0,0,130,130,0,0,0,MESSAGE,fr-FR,,lufi,0.03
1140,0,0,1140,1140,0,0,0,WORD,fr-FR,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,tr,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,tr,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,nn,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,nn,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,en-US,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,en-US,,lufi,0.03
130,0,0,130,0,0,130,0,MESSAGE,de,28/10/18 23:20 by frju365,lufi,0.03
1140,0,0,1140,0,0,1140,0,WORD,de,28/10/18 23:20 by frju365,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,ru,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,ru,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,be,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,be,,lufi,0.03
130,130,0,0,0,0,0,0,MESSAGE,fi,,lufi,0.03
1140,1140,0,0,0,0,0,0,WORD,fi,,lufi,0.03
130,18,0,112,112,0,0,0,MESSAGE,pt,,lufi,0.03
1140,148,0,992,992,0,0,0,WORD,pt,,lufi,0.03
170,170,0,0,0,0,0,0,MESSAGE,ja,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,ja,,preparer-alternative-youtube,master
170,0,0,170,0,0,170,0,MESSAGE,en,21/05/18 11:14 by mika38,preparer-alternative-youtube,master
1808,0,0,1808,0,0,1808,0,WORD,en,21/05/18 11:14 by mika38,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,eo,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,eo,,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,it,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,it,,preparer-alternative-youtube,master
170,0,0,170,169,0,1,0,MESSAGE,fr,23/07/18 15:30 by alcalyn,preparer-alternative-youtube,master
1808,0,0,1808,1798,0,10,0,WORD,fr,23/07/18 15:30 by alcalyn,preparer-alternative-youtube,master
170,163,2,5,0,0,5,2,MESSAGE,es,20/05/18 05:46 by ricrodriguez,preparer-alternative-youtube,master
1808,1732,15,61,0,0,61,15,WORD,es,20/05/18 05:46 by ricrodriguez,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,nl,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,nl,,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,br,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,br,,preparer-alternative-youtube,master
170,0,0,170,2,0,168,0,MESSAGE,de,29/05/18 13:56 by tcit,preparer-alternative-youtube,master
1808,0,0,1808,27,0,1781,0,WORD,de,29/05/18 13:56 by tcit,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,ru,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,ru,,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,pt,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,pt,,preparer-alternative-youtube,master
170,170,0,0,0,0,0,0,MESSAGE,oc,,preparer-alternative-youtube,master
1808,1808,0,0,0,0,0,0,WORD,oc,,preparer-alternative-youtube,master
0,0,0,0,0,0,0,0,MESSAGE,fr,,1,1
0,0,0,0,0,0,0,0,WORD,fr,,1,1
0,0,0,0,0,0,0,0,MESSAGE,en,,1,1
0,0,0,0,0,0,0,0,WORD,en,,1,1
0,0,0,0,0,0,0,0,MESSAGE,de,,1,1
0,0,0,0,0,0,0,0,WORD,de,,1,1
684,509,0,175,0,0,175,0,MESSAGE,el,20/02/19 13:15 by dimitrist,degooglisons,master
8348,7681,0,667,0,0,667,0,WORD,el,20/02/19 13:15 by dimitrist,degooglisons,master
684,0,0,684,0,0,684,0,MESSAGE,en,03/09/18 15:51 by framabot,degooglisons,master
8348,0,0,8348,0,0,8348,0,WORD,en,03/09/18 15:51 by framabot,degooglisons,master
684,659,0,25,0,0,25,0,MESSAGE,eo,19/04/19 07:18 by napishtim,degooglisons,master
8348,8289,0,59,0,0,59,0,WORD,eo,19/04/19 07:18 by napishtim,degooglisons,master
684,592,0,92,0,0,92,0,MESSAGE,it,16/05/19 10:11 by nilocram,degooglisons,master
8348,7476,0,872,0,0,872,0,WORD,it,16/05/19 10:11 by nilocram,degooglisons,master
684,684,0,0,0,0,0,0,MESSAGE,kab,,degooglisons,master
8348,8348,0,0,0,0,0,0,WORD,kab,,degooglisons,master
684,0,0,684,0,0,684,0,MESSAGE,fr,03/09/18 15:52 by framabot,degooglisons,master
8348,0,0,8348,0,0,8348,0,WORD,fr,03/09/18 15:52 by framabot,degooglisons,master
684,654,0,30,30,0,0,0,MESSAGE,hu,,degooglisons,master
8348,8161,0,187,187,0,0,0,WORD,hu,,degooglisons,master
684,0,0,684,1,0,683,0,MESSAGE,es,31/05/19 17:38 by pmedra,degooglisons,master
8348,0,0,8348,10,0,8338,0,WORD,es,31/05/19 17:38 by pmedra,degooglisons,master
684,377,0,307,0,0,307,0,MESSAGE,de,25/06/19 20:07 by haraldkl,degooglisons,master
8348,4397,0,3951,0,0,3951,0,WORD,de,25/06/19 20:07 by haraldkl,degooglisons,master
684,684,0,0,0,0,0,0,MESSAGE,vi,,degooglisons,master
8348,8348,0,0,0,0,0,0,WORD,vi,,degooglisons,master
684,430,4,250,0,0,250,4,MESSAGE,pt,28/12/18 21:21 by veroandi,degooglisons,master
8348,7113,27,1208,0,0,1208,27,WORD,pt,28/12/18 21:21 by veroandi,degooglisons,master
684,684,0,0,0,0,0,0,MESSAGE,oc,,degooglisons,master
8348,8348,0,0,0,0,0,0,WORD,oc,,degooglisons,master
451,327,0,124,0,0,124,0,MESSAGE,gl,05/11/18 11:52 by mbouzada,framadate,master
2421,1798,0,623,0,0,623,0,WORD,gl,05/11/18 11:52 by mbouzada,framadate,master
451,0,0,451,428,0,23,0,MESSAGE,en,22/06/18 10:58 by lohmeyer,framadate,master
2421,0,0,2421,2238,0,183,0,WORD,en,22/06/18 10:58 by lohmeyer,framadate,master
451,448,0,3,0,0,3,0,MESSAGE,eo,05/04/18 21:21 by hgo,framadate,master
2421,2411,0,10,0,0,10,0,WORD,eo,05/04/18 21:21 by hgo,framadate,master
451,0,0,451,53,0,398,0,MESSAGE,it,21/11/18 21:52 by maupao,framadate,master
2421,0,0,2421,244,0,2177,0,WORD,it,21/11/18 21:52 by maupao,framadate,master
451,0,0,451,382,0,69,0,MESSAGE,fr,12/05/19 19:32 by quentind,framadate,master
2421,0,0,2421,1879,0,542,0,WORD,fr,12/05/19 19:32 by quentind,framadate,master
451,16,0,435,435,0,0,0,MESSAGE,hu,,framadate,master
2421,152,0,2269,2269,0,0,0,WORD,hu,,framadate,master
451,0,0,451,1,0,450,0,MESSAGE,es,08/09/18 00:59 by edu,framadate,master
2421,0,0,2421,1,0,2420,0,WORD,es,08/09/18 00:59 by edu,framadate,master
451,61,0,390,5,0,385,0,MESSAGE,br,23/04/18 07:05 by tcit,framadate,master
2421,465,0,1956,33,0,1923,0,WORD,br,23/04/18 07:05 by tcit,framadate,master
451,255,0,196,0,0,196,0,MESSAGE,cs,21/03/18 11:11 by clon,framadate,master
2421,1683,0,738,0,0,738,0,WORD,cs,21/03/18 11:11 by clon,framadate,master
451,25,1,425,2,0,423,1,MESSAGE,oc,13/05/18 17:29 by quentin,framadate,master
2421,191,2,2228,25,0,2203,2,WORD,oc,13/05/18 17:29 by quentin,framadate,master
451,451,0,0,0,0,0,0,MESSAGE,ja-JP,,framadate,master
2421,2421,0,0,0,0,0,0,WORD,ja-JP,,framadate,master
451,20,0,431,1,0,430,0,MESSAGE,nl,12/09/18 20:07 by anonuser,framadate,master
2421,167,0,2254,1,0,2253,0,WORD,nl,12/09/18 20:07 by anonuser,framadate,master
451,15,0,436,0,0,436,0,MESSAGE,ca,22/06/18 10:48 by framasky,framadate,master
2421,143,0,2278,0,0,2278,0,WORD,ca,22/06/18 10:48 by framasky,framadate,master
451,0,0,451,428,0,23,0,MESSAGE,de,22/06/18 10:55 by lohmeyer,framadate,master
2421,0,0,2421,2238,0,183,0,WORD,de,22/06/18 10:55 by lohmeyer,framadate,master
378,3,0,375,16,0,359,0,MESSAGE,en,08/10/18 08:17 by framasky,mypads,master
3171,65,0,3106,183,0,2923,0,WORD,en,08/10/18 08:17 by framasky,mypads,master
378,378,0,0,0,0,0,0,MESSAGE,eo,,mypads,master
3171,3171,0,0,0,0,0,0,WORD,eo,,mypads,master
378,3,0,375,0,0,375,0,MESSAGE,it,31/10/18 23:45 by maupao,mypads,master
3171,65,0,3106,0,0,3106,0,WORD,it,31/10/18 23:45 by maupao,mypads,master
378,0,0,378,372,0,6,0,MESSAGE,fr,20/02/19 20:48 by zeste,mypads,master
3171,0,0,3171,3034,0,137,0,WORD,fr,20/02/19 20:48 by zeste,mypads,master
378,378,0,0,0,0,0,0,MESSAGE,hu,,mypads,master
3171,3171,0,0,0,0,0,0,WORD,hu,,mypads,master
378,6,0,372,0,0,372,0,MESSAGE,es,08/10/18 08:19 by framasky,mypads,master
3171,151,0,3020,0,0,3020,0,WORD,es,08/10/18 08:19 by framasky,mypads,master
378,378,0,0,0,0,0,0,MESSAGE,nl,,mypads,master
3171,3171,0,0,0,0,0,0,WORD,nl,,mypads,master
378,3,0,375,0,0,375,0,MESSAGE,de,08/10/18 08:19 by framasky,mypads,master
3171,65,0,3106,0,0,3106,0,WORD,de,08/10/18 08:19 by framasky,mypads,master
378,378,0,0,0,0,0,0,MESSAGE,oc,,mypads,master
3171,3171,0,0,0,0,0,0,WORD,oc,,mypads,master
119,119,0,0,0,0,0,0,MESSAGE,fr,,caisse-bliss,en
119,119,0,0,0,0,0,0,WORD,fr,,caisse-bliss,en
119,117,0,2,0,0,2,0,MESSAGE,en,12/10/18 09:43 by tykayn,caisse-bliss,en
119,117,0,2,0,0,2,0,WORD,en,12/10/18 09:43 by tykayn,caisse-bliss,en
119,119,0,0,0,0,0,0,MESSAGE,de,,caisse-bliss,en
119,119,0,0,0,0,0,0,WORD,de,,caisse-bliss,en
0,0,0,0,0,0,0,0,MESSAGE,fr,,eventos,dev
0,0,0,0,0,0,0,0,WORD,fr,,eventos,dev
0,0,0,0,0,0,0,0,MESSAGE,en,,eventos,dev
0,0,0,0,0,0,0,0,WORD,en,,eventos,dev
0,0,0,0,0,0,0,0,MESSAGE,de,,eventos,dev
0,0,0,0,0,0,0,0,WORD,de,,eventos,dev
0,0,0,0,0,0,0,0,MESSAGE,fr,,cyclassist,master
0,0,0,0,0,0,0,0,WORD,fr,,cyclassist,master
0,0,0,0,0,0,0,0,MESSAGE,en,,cyclassist,master
0,0,0,0,0,0,0,0,WORD,en,,cyclassist,master
0,0,0,0,0,0,0,0,MESSAGE,de,,cyclassist,master
0,0,0,0,0,0,0,0,WORD,de,,cyclassist,master
0,0,0,0,0,0,0,0,MESSAGE,fr,,bguyl-foobar,v1
0,0,0,0,0,0,0,0,WORD,fr,,bguyl-foobar,v1
0,0,0,0,0,0,0,0,MESSAGE,en,,bguyl-foobar,v1
0,0,0,0,0,0,0,0,WORD,en,,bguyl-foobar,v1
0,0,0,0,0,0,0,0,MESSAGE,de,,bguyl-foobar,v1
0,0,0,0,0,0,0,0,WORD,de,,bguyl-foobar,v1
540,540,0,0,0,0,0,0,MESSAGE,bg,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,bg,,framasoft,master
540,0,0,540,0,0,540,0,MESSAGE,fr,07/02/19 08:11 by framabot,framasoft,master
7195,0,0,7195,0,0,7195,0,WORD,fr,07/02/19 08:11 by framabot,framasoft,master
540,534,0,6,0,0,6,0,MESSAGE,br,07/09/18 10:58 by anais,framasoft,master
7195,7183,0,12,0,0,12,0,WORD,br,07/09/18 10:58 by anais,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,bs,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,bs,,framasoft,master
540,515,4,21,0,0,21,4,MESSAGE,oc,19/04/19 22:10 by joanluc,framasoft,master
7195,7019,4,172,0,0,172,4,WORD,oc,19/04/19 22:10 by joanluc,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,fr-CH,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,fr-CH,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,sk,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,sk,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,de-AT,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,de-AT,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,gd,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,gd,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,ca,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,ca,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,sq,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,sq,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,sr,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,sr,,framasoft,master
540,197,1,342,0,0,342,1,MESSAGE,sv,14/06/19 21:09 by autom,framasoft,master
7195,4982,8,2205,0,0,2205,8,WORD,sv,14/06/19 21:09 by autom,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,de-DE,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,de-DE,,framasoft,master
540,443,0,97,0,0,97,0,MESSAGE,ca-ES,14/12/18 17:42 by giorgiograppa,framasoft,master
7195,6514,0,681,0,0,681,0,WORD,ca-ES,14/12/18 17:42 by giorgiograppa,framasoft,master
540,456,0,84,0,0,84,0,MESSAGE,cs,13/05/19 20:01 by clon,framasoft,master
7195,6858,0,337,0,0,337,0,WORD,cs,13/05/19 20:01 by clon,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,es-ES,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,es-ES,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,es-AR,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,es-AR,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,lb,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,lb,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,ru-RU,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,ru-RU,,framasoft,master
540,527,0,13,0,0,13,0,MESSAGE,it-IT,20/09/18 23:04 by margnu,framasoft,master
7195,7060,0,135,0,0,135,0,WORD,it-IT,20/09/18 23:04 by margnu,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,pl,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,pl,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,da,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,da,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,tr,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,tr,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,en-US,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,en-US,,framasoft,master
540,219,9,312,0,0,312,9,MESSAGE,de,21/07/19 14:36 by popjulf,framasoft,master
7195,5093,107,1995,0,0,1995,107,WORD,de,21/07/19 14:36 by popjulf,framasoft,master
540,188,13,339,0,0,339,13,MESSAGE,pt,03/04/19 11:57 by rmarques,framasoft,master
7195,5114,186,1895,0,0,1895,186,WORD,pt,03/04/19 11:57 by rmarques,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,lt,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,lt,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,hr,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,hr,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,lv,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,lv,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,hu,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,hu,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,fr-BE,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,fr-BE,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,uk,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,uk,,framasoft,master
540,539,0,1,0,0,1,0,MESSAGE,ja-JP,04/01/19 14:33 by tekuteku,framasoft,master
7195,7194,0,1,0,0,1,0,WORD,ja-JP,04/01/19 14:33 by tekuteku,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,zh-Hant-TW,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,zh-Hant-TW,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,el,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,el,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,mt,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,mt,,framasoft,master
540,0,0,540,0,0,540,0,MESSAGE,en,04/03/19 11:37 by framasky,framasoft,master
7195,0,0,7195,0,0,7195,0,WORD,en,04/03/19 11:37 by framasky,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,is,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,is,,framasoft,master
540,259,18,263,0,0,263,18,MESSAGE,eo,10/02/19 19:00 by yaeghs,framasoft,master
7195,4626,251,2318,0,0,2318,251,WORD,eo,10/02/19 19:00 by yaeghs,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,de-BE,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,de-BE,,framasoft,master
540,0,0,540,0,0,540,0,MESSAGE,it,05/02/19 17:53 by framabot,framasoft,master
7195,0,0,7195,0,0,7195,0,WORD,it,05/02/19 17:53 by framabot,framasoft,master
540,442,0,98,0,0,98,0,MESSAGE,es,20/05/19 14:12 by ismigar,framasoft,master
7195,6493,0,702,0,0,702,0,WORD,es,20/05/19 14:12 by ismigar,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,fr-CA,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,fr-CA,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,ar,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,ar,,framasoft,master
540,532,0,8,0,0,8,0,MESSAGE,vi,06/05/19 02:49 by khahoang,framasoft,master
7195,7178,0,17,0,0,17,0,WORD,vi,06/05/19 02:49 by khahoang,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,nb,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,nb,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,ja,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,ja,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,pl-PL,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,pl-PL,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,rm,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,rm,,framasoft,master
540,540,0,0,0,0,0,0,MESSAGE,ro,,framasoft,master
7195,7195,0,0,0,0,0,0,WORD,ro,,framasoft,master
